Date,BDL.NS,BEL.NS,BEML.NS,COCHINSHIP.NS,HAL.NS,MAZDOCK.NS,^NSEI
2024-07-11,1652.8045654296875,330.5732727050781,2521.259521484375,2826.764404296875,5429.03466796875,2826.547607421875,24315.94921875
2024-07-12,1652.060791015625,328.20855712890625,2496.48681640625,2792.3623046875,5371.8828125,2732.443115234375,24502.150390625
2024-07-15,1615.5587158203125,326.5334777832031,2469.912353515625,2709.343994140625,5386.95361328125,2653.346435546875,24586.69921875
2024-07-16,1588.9261474609375,321.3605651855469,2450.39501953125,2708.06103515625,5215.49755859375,2659.521484375,24613.0
2024-07-18,1533.9251708984375,308.94561767578125,2380.271240234375,2588.71630859375,4908.55126953125,2554.099853515625,24800.849609375
2024-07-19,1455.862548828125,301.80206298828125,2288.260986328125,2510.4853515625,4697.65673828125,2524.552734375,24530.900390625
2024-07-22,1481.6519775390625,307.7139587402344,2327.93701171875,2636.000244140625,4890.447265625,2620.231201171875,24509.25
2024-07-23,1456.0113525390625,297.0232849121094,2279.67431640625,2564.72900390625,4752.3134765625,2490.37939453125,24479.05078125
2024-07-24,1417.178466796875,295.693115234375,2267.880126953125,2526.62548828125,4745.8544921875,2483.712646484375,24413.5
2024-07-25,1395.455810546875,297.0232849121094,2211.12939453125,2430.083251953125,4726.8203125,2389.6328125,24406.099609375
2024-07-26,1401.0601806640625,305.3492126464844,2212.289306640625,2435.8583984375,4800.5595703125,2390.4443359375,24834.849609375
2024-07-29,1457.44970703125,316.6310729980469,2290.160888671875,2557.62158203125,4922.4970703125,2627.735107421875,24836.099609375
2024-07-30,1466.3272705078125,313.4288330078125,2301.97998046875,2643.798583984375,4847.7783203125,2641.832275390625,24857.30078125
2024-07-31,1448.274658203125,311.4089050292969,2252.853515625,2586.446044921875,4817.63671875,2580.055419921875,24951.150390625
2024-08-01,1438.50439453125,306.5808410644531,2248.63427734375,2547.1083984375,4710.42822265625,2513.2109375,25010.900390625
2024-08-02,1407.705810546875,298.5013122558594,2190.649658203125,2505.253662109375,4595.390625,2507.281494140625,24717.69921875
2024-08-05,1330.2879638671875,285.98779296875,2063.429931640625,2379.986083984375,4492.97705078125,2361.58642578125,24055.599609375
2024-08-06,1331.6767578125,283.0318298339844,1931.373291015625,2260.987060546875,4417.818359375,2283.7197265625,23992.55078125
2024-08-07,1391.2899169921875,295.7916564941406,2009.76318359375,2319.12939453125,4639.13525390625,2384.121826171875,24297.5
2024-08-08,1402.7960205078125,293.8703308105469,1984.6448974609375,2282.40771484375,4568.0869140625,2403.70556640625,24117.0
2024-08-09,1422.435546875,297.7622985839844,1985.3604736328125,2349.1875,4622.9384765625,2419.79541015625,24367.5
2024-08-12,1333.065185546875,296.9740295410156,2002.4351806640625,2295.339111328125,4625.5322265625,2441.61767578125,24347.0
2024-08-13,1324.83251953125,291.8011169433594,1893.4244384765625,2175.797119140625,4600.87109375,2378.364501953125,24139.0
2024-08-14,1307.127197265625,290.1709899902344,1793.000244140625,2187.0009765625,4562.068359375,2459.503662109375,24143.75
2024-08-16,1308.119140625,299.6556091308594,1841.707275390625,2170.170166015625,4667.857421875,2447.916015625,24541.150390625
2024-08-19,1319.823486328125,298.5194091796875,1894.7073974609375,2127.72314453125,4689.828125,2324.8056640625,24572.650390625
2024-08-20,1298.547119140625,299.5074157714844,1859.8922119140625,2047.7159423828125,4634.82861328125,2115.586181640625,24698.849609375
2024-08-21,1310.6978759765625,301.7303466796875,1897.0269775390625,2089.76806640625,4642.77783203125,2233.727294921875,24770.19921875
2024-08-22,1293.8851318359375,300.8411865234375,1931.126708984375,2043.322998046875,4679.0380859375,2198.447265625,24811.5
2024-08-23,1305.09375,302.3231506347656,1932.73046875,2058.376953125,4732.6669921875,2170.720458984375,24823.150390625
2024-08-26,1300.977294921875,303.0147705078125,1931.990234375,2030.687744140625,4712.30419921875,2119.498291015625,25010.599609375
2024-08-27,1301.423828125,297.2844543457031,1912.2755126953125,2033.254638671875,4633.25927734375,2112.78173828125,25017.75
2024-08-28,1312.5328369140625,296.3458557128906,1922.3919677734375,1986.8095703125,4597.63671875,2122.524169921875,25052.349609375
2024-08-29,1288.1322021484375,292.64093017578125,1887.0091552734375,1929.654541015625,4515.9912109375,2085.497802734375,25151.94921875
2024-08-30,1292.34765625,295.7036437988281,1874.400634765625,1862.381103515625,4592.5341796875,2086.998779296875,25235.900390625
2024-09-02,1293.2900390625,293.33251953125,1874.499267578125,1827.53515625,4600.43408203125,2066.504638671875,25278.69921875
2024-09-03,1309.55712890625,293.5794982910156,1900.2838134765625,1857.001220703125,4742.08740234375,2191.8291015625,25279.849609375
2024-09-04,1316.3516845703125,295.3578796386719,2026.591064453125,1904.087646484375,4771.0361328125,2349.4326171875,25198.69921875
2024-09-05,1301.72119140625,287.10821533203125,2003.0765380859375,1887.6024169921875,4702.93310546875,2253.138671875,25145.099609375
2024-09-06,1279.254638671875,280.19232177734375,1952.593017578125,1837.4066162109375,4615.595703125,2165.20947265625,24852.150390625
2024-09-09,1227.13037109375,278.1669006347656,1935.543212890625,1797.13134765625,4569.86572265625,2140.976318359375,24936.400390625
2024-09-10,1240.173828125,282.3164978027344,1915.581787109375,1815.9857177734375,4597.88232421875,2161.420654296875,25041.099609375
2024-09-11,1227.6759033203125,284.58880615234375,1919.5545654296875,1780.6954345703125,4512.8505859375,2122.474853515625,24918.44921875
2024-09-12,1227.279052734375,288.1949768066406,1944.1793212890625,1789.3330078125,4554.9990234375,2123.21337890625,25388.900390625
2024-09-13,1231.445068359375,286.4660339355469,1944.6748046875,1793.4298095703125,4558.1884765625,2122.10595703125,25356.5
2024-09-16,1216.66552734375,286.9106140136719,1945.615966796875,1771.2191162109375,4511.4775390625,2091.475830078125,25383.75
2024-09-17,1184.13134765625,280.8838806152344,1925.9720458984375,1739.8280029296875,4375.22021484375,2063.30615234375,25418.55078125
2024-09-18,1156.953369140625,279.45135498046875,1857.45361328125,1703.50146484375,4354.76025390625,2055.77783203125,25377.55078125
2024-09-19,1112.2186279296875,269.4233093261719,1775.781494140625,1656.6619873046875,4152.7548828125,2003.3507080078125,25415.80078125
2024-09-20,1140.0909423828125,274.0174255371094,1852.64794921875,1822.303466796875,4252.40869140625,2158.525146484375,25790.94921875
2024-09-23,1154.1864013671875,282.8598937988281,1897.7322998046875,1759.2471923828125,4355.0546875,2130.9150390625,25939.05078125
2024-09-24,1132.7950439453125,288.2937927246094,1894.4625244140625,1775.703125,4320.21826171875,2083.763427734375,25940.400390625
2024-09-25,1110.2125244140625,286.3672180175781,1855.7445068359375,1724.7540283203125,4307.2646484375,2097.728515625,26004.150390625
2024-09-26,1115.3743896484375,287.0093994140625,1853.267333984375,1685.022705078125,4287.6865234375,2089.85791015625,26216.05078125
2024-09-27,1121.9256591796875,289.9239807128906,1838.5777587890625,1707.0626220703125,4390.57861328125,2070.537841796875,26178.94921875
2024-09-30,1151.4566650390625,281.6742858886719,1827.28173828125,1720.059326171875,4338.07763671875,2087.46435546875,25810.849609375
2024-10-01,1118.898193359375,280.5381164550781,1819.776123046875,1685.6156005859375,4343.42578125,2072.240234375,25796.900390625
2024-10-03,1114.6298828125,275.3511962890625,1810.6600341796875,1651.221435546875,4187.7392578125,2011.86328125,25250.099609375
2024-10-04,1100.18701171875,273.8692321777344,1815.267578125,1626.3153076171875,4177.140625,2011.0985107421875,25014.599609375
2024-10-07,1101.1300048828125,264.1376037597656,1731.4403076171875,1550.707275390625,4088.0859375,1934.11572265625,24795.75
2024-10-08,1140.736083984375,276.882568359375,1779.7451171875,1623.8939208984375,4286.705078125,2013.8125,25013.150390625
2024-10-09,1154.53369140625,279.0067443847656,1772.4127197265625,1635.5069580078125,4304.6142578125,2016.82275390625,24981.94921875
2024-10-10,1208.731689453125,283.4526672363281,1864.4144287109375,1674.79345703125,4398.52685546875,2185.296630859375,24998.44921875
2024-10-11,1212.9503173828125,282.4646911621094,1878.5838623046875,1641.4371337890625,4363.1015625,2163.879638671875,24964.25
2024-10-14,1180.4415283203125,282.2671203613281,1847.0494384765625,1605.461181640625,4423.35400390625,2110.904296875,25127.94921875
2024-10-15,1195.132568359375,285.3792419433594,1843.7548828125,1652.45703125,4489.9365234375,2172.86083984375,25057.349609375
2024-10-16,1187.2906494140625,282.2671203613281,1918.26806640625,1570.07861328125,4569.27685546875,2134.517578125,24971.30078125
2024-10-17,1143.9127197265625,281.1308898925781,1936.8468017578125,1541.7626953125,4434.1982421875,2091.263671875,24749.849609375
2024-10-18,1121.528564453125,283.6996765136719,2001.079833984375,1545.81494140625,4440.1845703125,2233.657470703125,24854.05078125
2024-10-21,1108.7733154296875,278.9079284667969,2015.893310546875,1512.7548828125,4430.1259765625,2302.818115234375,24781.099609375
2024-10-22,1050.05908203125,268.38592529296875,1884.62841796875,1437.1468505859375,4221.349609375,2052.057373046875,24472.099609375
2024-10-23,1065.0477294921875,265.42193603515625,1921.4388427734375,1384.3199462890625,4154.6689453125,2069.1806640625,24435.5
2024-10-24,1042.514892578125,268.0895080566406,1917.5250244140625,1406.310546875,4118.75244140625,2079.86474609375,24399.400390625
2024-10-25,1026.037353515625,269.0774841308594,1850.7652587890625,1349.48095703125,4087.79150390625,2004.658447265625,24180.80078125
2024-10-28,1040.1822509765625,266.80511474609375,1870.7559814453125,1345.774658203125,4071.256103515625,1981.7857666015625,24339.150390625
2024-10-29,1039.0406494140625,280.2417297363281,1888.170654296875,1385.654296875,4194.65771484375,1980.0587158203125,24466.849609375
2024-10-30,1056.0147705078125,285.08282470703125,1971.57666015625,1454.9368896484375,4157.1708984375,2021.349853515625,24340.849609375
2024-10-31,1077.306884765625,281.4766845703125,2017.1815185546875,1479.744384765625,4167.376953125,2024.92333984375,24205.349609375
2024-11-01,1107.6318359375,285.1816101074219,2012.9454345703125,1509.44384765625,4207.9052734375,2038.97021484375,24304.349609375
2024-11-04,1045.84033203125,280.7356872558594,1975.3668212890625,1485.92138671875,4129.64501953125,1998.7908935546875,23995.349609375
2024-11-05,1024.6474609375,282.9093017578125,2006.504638671875,1478.9041748046875,4182.34228515625,2083.566650390625,24213.30078125
2024-11-06,1072.6910400390625,298.2230529785156,2054.8837890625,1518.9814453125,4308.1474609375,2123.895263671875,24484.05078125
